Dates,BRL_FX_Spot,50d_200d_cross,CA,TB,rate,REER_discount,budget
11/28/03,2.946,0,0.65,2549,14.499,0.014470651,-5.92
12/1/03,2.923,0,0.65,1730,14.633,0.022051055,-5.92
12/2/03,2.9315,0,0.65,1730,14.4464,0.016428341,-5.92
12/3/03,2.9338,0,0.65,1730,14.3785,0.015677536,-5.92
12/4/03,2.9447,0,0.65,1730,14.815,0.012660352,-5.92
12/5/03,2.937,0,0.65,1730,14.6238,0.012280929,-5.92
12/8/03,2.9403,0,0.65,1730,14.35,0.009621633,-5.92
12/9/03,2.9388,0,0.65,1730,14.0514,0.009575124,-5.92
12/10/03,2.9475,0,0.65,1730,14.0837,0.00832254,-5.92
12/11/03,2.937,0,0.65,1730,13.9113,0.010186099,-5.92
12/12/03,2.9345,0,0.65,1730,14.0051,0.007696327,-5.92
12/15/03,2.9195,0,0.65,1730,13.8335,0.015970997,-5.92
12/16/03,2.9365,0,0.65,1730,13.694,0.011353801,-5.92
12/17/03,2.9305,0,0.65,1730,13.6241,0.011272852,-5.92
12/18/03,2.9345,0,0.65,1730,13.7673,0.012279579,-5.92
12/19/03,2.9225,0,0.65,1730,13.6796,0.014346455,-5.92
12/22/03,2.9195,0,0.65,1730,13.7112,0.015365013,-5.92
12/23/03,2.9095,0,0.65,1730,13.8693,0.021789192,-5.92
12/24/03,2.909,0,0.65,1730,13.9532,0.019462668,-5.92
12/25/03,2.908,0,0.65,1730,14.1769,0.019757631,-5.92
12/26/03,2.8985,0,0.65,1730,13.7833,0.025266304,-5.92
12/29/03,2.867,0,0.65,1730,14.6124,0.032863804,-5.92
12/30/03,2.9069,0,0.65,1730,14.4542,0.020716935,-5.92
12/31/03,2.8915,0,0.72,2764,14.555,0.024659431,-5.46
1/1/04,2.8915,0,0.72,2764,14.555,0.024893251,-5.46
1/2/04,2.879,0,0.72,2764,14.6225,0.026917818,-5.46
1/5/04,2.8503,0,0.72,2764,14.4095,0.030859512,-5.46
1/6/04,2.864,0,0.72,2764,14.1958,0.026084244,-5.46
1/7/04,2.855,0,0.72,2764,13.0871,0.028140283,-5.46
1/8/04,2.847,0,0.72,2764,13.2795,0.032110559,-5.46
1/9/04,2.833,0,0.72,2764,13.0727,0.035356217,-5.46
1/12/04,2.782,0,0.72,2764,13.0852,0.045767895,-5.46
1/13/04,2.815,0,0.72,2764,12.5771,0.046170757,-5.46
1/14/04,2.8144,0,0.72,2764,12.575,0.046554367,-5.46
1/15/04,2.8145,0,0.72,2764,12.7306,0.052935468,-5.46
1/16/04,2.829,0,0.72,2764,12.7745,0.055273492,-5.46
1/19/04,2.838,0,0.72,2764,12.7968,0.055505766,-5.46
1/20/04,2.8375,0,0.72,2764,12.9701,0.046974777,-5.46
1/21/04,2.84,0,0.72,2764,12.9825,0.042514349,-5.46
1/22/04,2.8378,0,0.72,2764,13.5721,0.043328606,-5.46
1/23/04,2.841,0,0.72,2764,13.3993,0.045372316,-5.46
1/26/04,2.85,0,0.72,2764,13.3471,0.048290041,-5.46
1/27/04,2.8675,0,0.72,2764,13.514,0.036321738,-5.46
1/28/04,2.9075,0,0.72,2764,13.6453,0.032967199,-5.46
1/29/04,2.931,0,0.72,2764,13.9983,0.023693286,-5.46
1/30/04,2.9345,0,0.72,2764,13.6451,0.025855273,-5.46
2/2/04,2.9305,0,0.72,1593,13.9497,0.017299122,-5.46
2/3/04,2.9205,0,0.72,1593,13.8537,0.021061459,-5.46
2/4/04,2.928,0,0.72,1593,13.7439,0.029404116,-5.46
2/5/04,2.9305,0,0.72,1593,13.8468,0.020820631,-5.46
2/6/04,2.932,0,0.72,1593,13.89,0.01875099,-5.46
2/9/04,2.9255,0,0.72,1593,14.0892,0.02304731,-5.46
2/10/04,2.9195,0,0.72,1593,14.0544,0.026456613,-5.46
2/11/04,2.9005,0,0.72,1593,14.0119,0.025652906,-5.46
2/12/04,2.902,0,0.72,1593,13.9485,0.029254024,-5.46
2/13/04,2.9045,0,0.72,1593,13.8698,0.027026998,-5.46
2/16/04,2.9125,0,0.72,1593,13.7476,0.027444688,-5.46
2/17/04,2.9176,0,0.72,1593,13.7124,0.024867353,-5.46
2/18/04,2.9495,0,0.72,1593,13.9011,0.019301933,-5.46
2/19/04,2.9645,0,0.72,1593,14.3564,0.018872587,-5.46
2/20/04,2.9613,0,0.72,1593,14.3564,0.01701245,-5.46
2/23/04,2.9605,0,0.72,1593,14.2106,0.020135185,-5.46
2/24/04,2.96,0,0.72,1593,14.5088,0.01743659,-5.46
2/25/04,2.9395,0,0.72,1593,14.4045,0.030318409,-5.46
2/26/04,2.9215,0,0.72,1593,14.6893,0.033991429,-5.46
2/27/04,2.9059,0,0.72,1593,15.0148,0.041931903,-5.46
3/1/04,2.8985,0,0.72,1972,14.9552,0.050749146,-5.46
3/2/04,2.886,0,0.72,1972,15.0092,0.051035527,-5.46
3/3/04,2.8785,0,0.72,1972,14.6061,0.066261269,-5.46
3/4/04,2.8891,0,0.72,1972,15.0076,0.060507417,-5.46
3/5/04,2.868,0,0.72,1972,15.1067,0.060084666,-5.46
3/8/04,2.879,0,0.72,1972,14.7197,0.060912518,-5.46
3/9/04,2.8875,0,0.72,1972,14.7164,0.062639387,-5.46
3/10/04,2.913,0,0.72,1972,14.9333,0.062054655,-5.46
3/11/04,2.9205,0,0.72,1972,15.1648,0.055079954,-5.46
3/12/04,2.9025,0,0.72,1972,15.0325,0.058267656,-5.46
3/15/04,2.903,0,0.72,1972,15.0061,0.05733217,-5.46
3/16/04,2.899,0,0.72,1972,14.8736,0.057089731,-5.46
3/17/04,2.9095,0,0.72,1972,14.53,0.053994815,-5.46
3/18/04,2.9045,0,0.72,1972,14.5722,0.045362248,-5.46
3/19/04,2.9015,0,0.72,1972,14.6488,0.055997859,-5.46
3/22/04,2.907,0,0.72,1972,14.5163,0.048790024,-5.46
3/23/04,2.9205,0,0.72,1972,14.4593,0.048181177,-5.46
3/24/04,2.933,0,0.72,1972,14.4263,0.047922383,-5.46
3/25/04,2.944,0,0.72,1972,14.6571,0.049264925,-5.46
3/26/04,2.9395,1,0.72,1972,14.5899,0.049151052,-5.46
3/29/04,2.9367,1,0.72,1972,14.7292,0.048154283,-5.46
3/30/04,2.9073,1,0.72,1972,14.3703,0.053748823,-5.46
3/31/04,2.8953,1,0.94,2599,14.4721,0.053621158,-4.31
4/1/04,2.8895,1,0.94,2599,14.5265,0.056353195,-4.31
4/2/04,2.894,1,0.94,2599,14.1454,0.061759806,-4.31
4/5/04,2.8755,1,0.94,2599,14.3334,0.070880054,-4.31
4/6/04,2.8795,1,0.94,2599,14.1334,0.071893107,-4.31
4/7/04,2.8775,1,0.94,2599,14.483,0.068093879,-4.31
4/8/04,2.885,1,0.94,2599,14.6299,0.070391453,-4.31
4/9/04,2.8855,1,0.94,2599,14.6299,0.066730187,-4.31
4/12/04,2.8813,1,0.94,2599,14.6042,0.066634719,-4.31
4/13/04,2.892,1,0.94,2599,14.5573,0.071918824,-4.31
4/14/04,2.8861,1,0.94,2599,14.6205,0.072506556,-4.31
4/15/04,2.9195,1,0.94,2599,14.7642,0.065558849,-4.31
4/16/04,2.913,0,0.94,2599,14.7807,0.062941372,-4.31
4/19/04,2.907,0,0.94,2599,14.9446,0.063397618,-4.31
4/20/04,2.9283,0,0.94,2599,14.8578,0.065480369,-4.31
4/21/04,2.928,0,0.94,2599,14.7669,0.065752002,-4.31
4/22/04,2.923,0,0.94,2599,15.2234,0.068324404,-4.31
4/23/04,2.911,0,0.94,2599,15.0811,0.074640508,-4.31
4/26/04,2.9095,0,0.94,2599,15.1432,0.072319578,-4.31
4/27/04,2.9175,0,0.94,2599,14.8505,0.068743846,-4.31
4/28/04,2.9625,0,0.94,2599,15.2293,0.066081372,-4.31
4/29/04,2.963,0,0.94,2599,15.8076,0.058033573,-4.31
4/30/04,2.933,0,0.94,1971,15.8661,0.063503518,-4.31
5/3/04,2.9755,0,0.94,1971,16.0383,0.06373641,-4.31
5/4/04,2.9733,0,0.94,1971,15.8913,0.0522317,-4.31
5/5/04,2.9535,0,0.94,1971,15.5684,0.050629336,-4.31
5/6/04,2.9963,0,0.94,1971,16.1935,0.044324387,-4.31
5/7/04,3.0615,1,0.94,1971,16.3461,0.023569727,-4.31
5/10/04,3.141,1,0.94,1971,16.3583,0.02214487,-4.31
5/11/04,3.0735,1,0.94,1971,16.7294,0.025768268,-4.31
5/12/04,3.142,1,0.94,1971,16.3846,0.01114767,-4.31
5/13/04,3.134,1,0.94,1971,16.164,0.017947421,-4.31
5/14/04,3.09,1,0.94,1971,17.0412,0.02537301,-4.31
5/17/04,3.1218,1,0.94,1971,17.1656,0.011084029,-4.31
5/18/04,3.13,1,0.94,1971,17.1656,0.012176734,-4.31
5/19/04,3.1345,1,0.94,1971,17.1578,0.010724164,-4.31
5/20/04,3.2118,1,0.94,1971,17.294,-0.011857509,-4.31
5/21/04,3.194,1,0.94,1971,17.1608,-0.008801692,-4.31
5/24/04,3.1743,1,0.94,1971,17.1335,-0.011750813,-4.31
5/25/04,3.137,1,0.94,1971,16.7423,0.001001893,-4.31
5/26/04,3.1815,1,0.94,1971,17.5799,-0.009362471,-4.31
5/27/04,3.1195,1,0.94,1971,17.653,-0.00331409,-4.31
5/28/04,3.089,1,0.94,1971,17.653,0.009209258,-4.31
5/31/04,3.189,1,0.94,3128,17.6409,0.009279993,-4.31
6/1/04,3.1455,1,0.94,3128,17.6409,-0.003317931,-4.31
6/2/04,3.1313,1,0.94,3128,17.5643,0.004128455,-4.31
6/3/04,3.158,1,0.94,3128,17.6296,0.001291077,-4.31
6/4/04,3.1283,1,0.94,3128,17.5475,0.003879581,-4.31
6/7/04,3.111,1,0.94,3128,17.0173,0.006820645,-4.31
6/8/04,3.111,1,0.94,3128,16.8436,0.007414036,-4.31
6/9/04,3.1248,1,0.94,3128,17.0451,0.013067147,-4.31
6/10/04,3.1095,1,0.94,3128,17.3887,0.013104861,-4.31
6/11/04,3.142,1,0.94,3128,17.2468,0.0048474,-4.31
6/14/04,3.1665,1,0.94,3128,17.0338,0.001678362,-4.31
6/15/04,3.1309,1,0.94,3128,16.8745,0.008598906,-4.31
6/16/04,3.1314,1,0.94,3128,16.4165,0.006999135,-4.31
6/17/04,3.1397,1,0.94,3128,16.9703,0.013338525,-4.31
6/18/04,3.1395,1,0.94,3128,17.0237,0.005410535,-4.31
6/21/04,3.133,1,0.94,3128,16.8385,0.010503517,-4.31
6/22/04,3.133,1,0.94,3128,16.9109,0.009800186,-4.31
6/23/04,3.1093,1,0.94,3128,16.5376,0.011804688,-4.31
6/24/04,3.0983,1,0.94,3128,16.7111,0.01523262,-4.31
6/25/04,3.1103,1,0.94,3128,16.6791,0.015534666,-4.31
6/28/04,3.125,1,0.94,3128,16.9172,0.006978021,-4.31
6/29/04,3.11,1,0.94,3128,16.8039,0.0149985,-4.31
6/30/04,3.085,1,1.31,3818,16.2991,0.020029206,-4
7/1/04,3.075,1,1.31,3818,16.5435,0.025480721,-4
7/2/04,3.0385,1,1.31,3818,16.2674,0.03427794,-4
7/5/04,3.023,1,1.31,3818,16.2012,0.03414012,-4
7/6/04,3.0535,1,1.31,3818,16.0377,0.036159621,-4
7/7/04,3.043,1,1.31,3818,16.0377,0.037208293,-4
7/8/04,3.058,1,1.31,3818,16.1253,0.033285737,-4
7/9/04,3.041,1,1.31,3818,16.2731,0.03471747,-4
7/12/04,3.035,1,1.31,3818,16.3868,0.034275918,-4
7/13/04,3.042,1,1.31,3818,16.6012,0.036100002,-4
7/14/04,3.0276,1,1.31,3818,16.3596,0.040947224,-4
7/15/04,3.02,1,1.31,3818,16.6753,0.044144174,-4
7/16/04,3,1,1.31,3818,16.5178,0.047870344,-4
7/19/04,2.9967,1,1.31,3818,16.2491,0.04910004,-4
7/20/04,3.0003,1,1.31,3818,16.3322,0.048388434,-4
7/21/04,3.0283,1,1.31,3818,16.0451,0.041190362,-4
7/22/04,3.041,1,1.31,3818,16.4682,0.038155994,-4
7/23/04,3.056,1,1.31,3818,16.2464,0.042641727,-4
7/26/04,3.075,1,1.31,3818,16.2041,0.034196542,-4
7/27/04,3.0583,1,1.31,3818,16.4986,0.038951818,-4
7/28/04,3.0428,1,1.31,3818,16.2915,0.044029307,-4
7/29/04,3.036,1,1.31,3818,15.8812,0.051578432,-4
7/30/04,3.0365,1,1.31,3818,16.1422,0.053168211,-4
8/2/04,3.05,1,1.31,3482,16.0613,0.04602164,-4
8/3/04,3.0498,1,1.31,3482,15.9378,0.04375,-4
8/4/04,3.0609,1,1.31,3482,15.6851,0.044287514,-4
8/5/04,3.0783,1,1.31,3482,16.075,0.044447019,-4
8/6/04,3.0315,1,1.31,3482,16.0301,0.04424037,-4
8/9/04,3.0415,1,1.31,3482,15.9293,0.044197846,-4
8/10/04,3.028,1,1.31,3482,15.9948,0.048510258,-4
8/11/04,3.036,1,1.31,3482,15.6906,0.045791013,-4
8/12/04,3.0385,1,1.31,3482,15.4752,0.048313447,-4
8/13/04,3.021,1,1.31,3482,15.4992,0.047949526,-4
8/16/04,3.004,1,1.31,3482,15.4667,0.050801701,-4
8/17/04,3.0009,1,1.31,3482,15.5882,0.057213772,-4
8/18/04,2.98,1,1.31,3482,15.2544,0.060358398,-4
8/19/04,2.9855,1,1.31,3482,15.1324,0.06162284,-4
8/20/04,2.966,1,1.31,3482,15.2638,0.061767914,-4
8/23/04,2.9676,1,1.31,3482,15.1657,0.068360194,-4
8/24/04,2.9565,1,1.31,3482,15.3486,0.075401449,-4
8/25/04,2.9547,1,1.31,3482,15.157,0.07702663,-4
8/26/04,2.956,1,1.31,3482,15.694,0.073582197,-4
8/27/04,2.954,1,1.31,3482,15.3775,0.074240859,-4
8/30/04,2.9426,1,1.31,3482,15.4342,0.078085518,-4
8/31/04,2.927,1,1.31,3450,15.4352,0.074599037,-4
9/1/04,2.9351,1,1.31,3450,15.2824,0.078317751,-4
9/2/04,2.939,1,1.31,3450,16.0073,0.07493024,-4
9/3/04,2.927,1,1.31,3450,16.2356,0.080953425,-4
9/6/04,2.91,1,1.31,3450,16.3395,0.080400651,-4
9/7/04,2.9,1,1.31,3450,16.3252,0.084816666,-4
9/8/04,2.9,1,1.31,3450,16.1422,0.085638257,-4
9/9/04,2.8978,1,1.31,3450,16.2331,0.082117765,-4
9/10/04,2.9035,1,1.31,3450,16.2992,0.081060654,-4
9/13/04,2.9095,1,1.31,3450,16.3628,0.080012979,-4
9/14/04,2.906,1,1.31,3450,16.2007,0.073990306,-4
9/15/04,2.903,1,1.31,3450,15.9988,0.080101274,-4
9/16/04,2.885,1,1.31,3450,16.1863,0.082979926,-4
9/17/04,2.8665,1,1.31,3450,16.3823,0.088515079,-4
9/20/04,2.8734,1,1.31,3450,16.4143,0.092611988,-4
9/21/04,2.8649,1,1.31,3450,16.3508,0.085519089,-4
9/22/04,2.8843,1,1.31,3450,16.1061,0.086588896,-4
9/23/04,2.8783,1,1.31,3450,16.1956,0.084303495,-4
9/24/04,2.8705,0,1.31,3450,15.8747,0.087176965,-4
9/27/04,2.873,0,1.31,3450,16.1401,0.082827885,-4
9/28/04,2.867,0,1.31,3450,16.256,0.085745634,-4
9/29/04,2.8505,0,1.31,3450,16.0853,0.087733882,-4
9/30/04,2.8608,0,1.57,3187,16.1196,0.079709367,-3.16
10/1/04,2.839,0,1.57,3187,15.9277,0.08850879,-3.16
10/4/04,2.825,0,1.57,3187,15.9414,0.097645284,-3.16
10/5/04,2.829,0,1.57,3187,16.0491,0.096750639,-3.16
10/6/04,2.8358,0,1.57,3187,16.0006,0.090915047,-3.16
10/7/04,2.85,0,1.57,3187,16.579,0.084011674,-3.16
10/8/04,2.8325,0,1.57,3187,16.4538,0.092066679,-3.16
10/11/04,2.819,0,1.57,3187,16.4538,0.091522845,-3.16
10/12/04,2.8235,0,1.57,3187,16.5184,0.090979553,-3.16
10/13/04,2.8425,0,1.57,3187,16.5995,0.085323865,-3.16
10/14/04,2.8686,0,1.57,3187,16.7616,0.072114606,-3.16
10/15/04,2.8565,0,1.57,3187,16.9487,0.072959138,-3.16
10/18/04,2.863,0,1.57,3187,16.9605,0.071875604,-3.16
10/19/04,2.8714,0,1.57,3187,16.9183,0.064200014,-3.16
10/20/04,2.8748,0,1.57,3187,16.8441,0.056193712,-3.16
10/21/04,2.8553,0,1.57,3187,17.2109,0.068384839,-3.16
10/22/04,2.871,0,1.57,3187,17.2184,0.066344169,-3.16
10/25/04,2.88,0,1.57,3187,17.2277,0.052217796,-3.16
10/26/04,2.8628,0,1.57,3187,16.9489,0.056683919,-3.16
10/27/04,2.8615,0,1.57,3187,16.9626,0.061820812,-3.16
10/28/04,2.8619,0,1.57,3187,17.455,0.057686244,-3.16
10/29/04,2.857,0,1.57,3187,17.4466,0.062123137,-3.16
11/1/04,2.8536,0,1.57,3021,17.677,0.058130803,-3.16
11/2/04,2.8535,0,1.57,3021,17.6664,0.065866273,-3.16
11/3/04,2.8285,0,1.57,3021,17.3404,0.069014164,-3.16
11/4/04,2.8175,0,1.57,3021,17.5493,0.069866174,-3.16
11/5/04,2.8195,0,1.57,3021,16.9397,0.068258577,-3.16
11/8/04,2.837,0,1.57,3021,17.3642,0.058998449,-3.16
11/9/04,2.8285,0,1.57,3021,17.1035,0.062966067,-3.16
11/10/04,2.8252,0,1.57,3021,17.7837,0.066403371,-3.16
11/11/04,2.818,0,1.57,3021,17.7541,0.065830267,-3.16
11/12/04,2.7905,0,1.57,3021,17.3176,0.073249707,-3.16
11/15/04,2.7925,0,1.57,3021,17.54,0.072851362,-3.16
11/16/04,2.787,0,1.57,3021,17.1967,0.075285398,-3.16
11/17/04,2.7595,0,1.57,3021,16.9307,0.077552126,-3.16
11/18/04,2.7725,0,1.57,3021,17.3756,0.078442897,-3.16
11/19/04,2.7835,0,1.57,3021,17.3111,0.071049691,-3.16
11/22/04,2.755,0,1.57,3021,17.2688,0.078247449,-3.16
11/23/04,2.742,0,1.57,3021,16.8081,0.080197852,-3.16
11/24/04,2.7545,0,1.57,3021,17.0363,0.079020325,-3.16
11/25/04,2.745,0,1.57,3021,17.0382,0.078537668,-3.16
11/26/04,2.737,0,1.57,3021,16.853,0.080980398,-3.16
11/29/04,2.748,0,1.57,3021,16.2932,0.075804188,-3.16
11/30/04,2.72,0,1.57,2094,16.8698,0.083255228,-3.16
12/1/04,2.71,0,1.57,2094,16.4237,0.085847435,-3.16
12/2/04,2.732,0,1.57,2094,16.8035,0.080832974,-3.16
12/3/04,2.7085,0,1.57,2094,16.3164,0.090338521,-3.16
12/6/04,2.7177,0,1.57,2094,16.5618,0.080888245,-3.16
12/7/04,2.756,0,1.57,2094,16.6931,0.074104098,-3.16
12/8/04,2.759,0,1.57,2094,16.7284,0.071842531,-3.16
12/9/04,2.7791,0,1.57,2094,16.9091,0.063217567,-3.16
12/10/04,2.7743,0,1.57,2094,16.8693,0.069087668,-3.16
12/13/04,2.757,0,1.57,2094,16.8089,0.071851584,-3.16
12/14/04,2.7655,0,1.57,2094,17.1361,0.070636698,-3.16
12/15/04,2.7255,0,1.57,2094,17.2227,0.078055524,-3.16
12/16/04,2.741,0,1.57,2094,17.4883,0.079396524,-3.16
12/17/04,2.712,0,1.57,2094,17.5361,0.087802841,-3.16
12/20/04,2.6775,0,1.57,2094,17.48,0.095792234,-3.16
12/21/04,2.6995,0,1.57,2094,17.4084,0.094476834,-3.16
12/22/04,2.7055,0,1.57,2094,17.2571,0.088643564,-3.16
12/23/04,2.7013,0,1.57,2094,17.1297,0.089145023,-3.16
12/24/04,2.691,0,1.57,2094,17.0416,0.088787976,-3.16
12/27/04,2.6875,0,1.57,2094,16.8581,0.085289153,-3.16
12/28/04,2.6891,0,1.57,2094,16.775,0.086599083,-3.16
12/29/04,2.666,0,1.57,2094,16.4459,0.092192318,-3.16
12/30/04,2.6531,0,1.57,2094,16.9986,0.101716686,-3.16
12/31/04,2.656,0,1.77,3527,16.8453,0.099938993,-2.99
1/3/05,2.6759,0,1.77,3527,16.5805,0.096482656,-2.99
1/4/05,2.719,0,1.77,3527,16.9746,0.089946201,-2.99
1/5/05,2.714,0,1.77,3527,16.7095,0.090418988,-2.99
1/6/05,2.7218,0,1.77,3527,16.916,0.086953922,-2.99
1/7/05,2.712,0,1.77,3527,16.8757,0.094579754,-2.99
1/10/05,2.7035,0,1.77,3527,16.9873,0.096900441,-2.99
1/11/05,2.7213,0,1.77,3527,16.9873,0.086604036,-2.99
1/12/05,2.7065,0,1.77,3527,16.6063,0.086563731,-2.99
1/13/05,2.704,0,1.77,3527,16.9916,0.086349036,-2.99
1/14/05,2.7015,0,1.77,3527,17.0663,0.087631808,-2.99
1/17/05,2.701,0,1.77,3527,16.9956,0.087037582,-2.99
1/18/05,2.7195,0,1.77,3527,16.7958,0.085763685,-2.99
1/19/05,2.71,0,1.77,3527,16.7172,0.088266408,-2.99
1/20/05,2.7165,0,1.77,3527,16.9415,0.083447755,-2.99
1/21/05,2.6869,0,1.77,3527,16.7753,0.091367568,-2.99
1/24/05,2.6792,0,1.77,3527,16.6096,0.095027316,-2.99
1/25/05,2.6815,0,1.77,3527,16.3805,0.098343473,-2.99
1/26/05,2.6645,0,1.77,3527,16.49,0.098249767,-2.99
1/27/05,2.67,0,1.77,3527,16.46,0.099861339,-2.99
1/28/05,2.645,0,1.77,3527,16.4259,0.10655821,-2.99
1/31/05,2.6088,0,1.77,2194,16.4316,0.119495459,-2.99
2/1/05,2.61,0,1.77,2194,16.4588,0.123251869,-2.99
2/2/05,2.6025,0,1.77,2194,16.6058,0.11566651,-2.99
2/3/05,2.6018,0,1.77,2194,17.3351,0.12398202,-2.99
2/4/05,2.613,0,1.77,2194,17.3641,0.124522335,-2.99
2/7/05,2.6123,0,1.77,2194,17.3335,0.128611124,-2.99
2/8/05,2.6315,0,1.77,2194,17.3002,0.116314379,-2.99
2/9/05,2.6025,0,1.77,2194,16.7589,0.125152503,-2.99
2/10/05,2.618,0,1.77,2194,17.1955,0.120652763,-2.99
2/11/05,2.6045,0,1.77,2194,17.1645,0.121424163,-2.99
2/14/05,2.579,0,1.77,2194,16.9745,0.126259652,-2.99
2/15/05,2.5855,0,1.77,2194,16.7426,0.129731287,-2.99
2/16/05,2.578,0,1.77,2194,17.1076,0.121398717,-2.99
2/17/05,2.5665,0,1.77,2194,16.748,0.129041031,-2.99
2/18/05,2.5757,0,1.77,2194,17.4121,0.130268186,-2.99
2/21/05,2.5845,0,1.77,2194,17.3387,0.129681802,-2.99
2/22/05,2.6005,0,1.77,2194,17.0463,0.110644395,-2.99
2/23/05,2.5945,0,1.77,2194,17.3605,0.118668597,-2.99
2/24/05,2.6359,0,1.77,2194,17.344,0.108729679,-2.99
2/25/05,2.6183,0,1.77,2194,16.5374,0.097138019,-2.99
2/28/05,2.5875,0,1.77,2793,16.6311,0.111559523,-2.99
3/1/05,2.6275,0,1.77,2793,16.6692,0.103353514,-2.99
3/2/05,2.639,0,1.77,2793,16.62,0.099691436,-2.99
3/3/05,2.681,0,1.77,2793,16.7327,0.067468615,-2.99
3/4/05,2.656,0,1.77,2793,16.8346,0.086696651,-2.99
3/7/05,2.6823,0,1.77,2793,16.6535,0.085650901,-2.99
3/8/05,2.697,0,1.77,2793,16.672,0.066936598,-2.99
3/9/05,2.717,0,1.77,2793,16.4846,0.053950114,-2.99
3/10/05,2.713,0,1.77,2793,16.5889,0.050345346,-2.99
3/11/05,2.7168,0,1.77,2793,16.7011,0.059244377,-2.99
3/14/05,2.7425,0,1.77,2793,16.8396,0.0427431,-2.99
3/15/05,2.764,0,1.77,2793,16.9186,0.035325091,-2.99
3/16/05,2.7623,0,1.77,2793,16.6103,0.043985509,-2.99
3/17/05,2.7208,0,1.77,2793,16.993,0.049647089,-2.99
3/18/05,2.7145,0,1.77,2793,16.9095,0.059152441,-2.99
3/21/05,2.725,0,1.77,2793,17.3545,0.060123445,-2.99
3/22/05,2.7406,0,1.77,2793,17.0831,0.065763326,-2.99
3/23/05,2.7489,0,1.77,2793,17.7534,0.056531317,-2.99
3/24/05,2.7395,0,1.77,2793,17.2383,0.060024039,-2.99
3/25/05,2.7395,0,1.77,2793,17.2383,0.060839164,-2.99
3/28/05,2.7255,0,1.77,2793,17.5932,0.062145027,-2.99
3/29/05,2.7,0,1.77,2793,17.7536,0.076459333,-2.99
3/30/05,2.6755,0,1.77,2793,17.8666,0.087131783,-2.99
3/31/05,2.679,0,1.83,3362,17.49,0.088788311,-2.9
4/1/05,2.6588,0,1.83,3362,17.478,0.094743696,-2.9
4/4/05,2.641,0,1.83,3362,17.6254,0.097859244,-2.9
4/5/05,2.6297,0,1.83,3362,17.637,0.111548481,-2.9
4/6/05,2.6015,0,1.83,3362,17.615,0.118533558,-2.9
4/7/05,2.5931,0,1.83,3362,17.854,0.119373178,-2.9
4/8/05,2.585,0,1.83,3362,17.6396,0.119416418,-2.9
4/11/05,2.5865,0,1.83,3362,17.7212,0.124799746,-2.9
4/12/05,2.5668,0,1.83,3362,17.989,0.119363823,-2.9
4/13/05,2.561,0,1.83,3362,17.6762,0.132875416,-2.9
4/14/05,2.5899,0,1.83,3362,17.988,0.130888309,-2.9
4/15/05,2.6148,0,1.83,3362,18.1432,0.121753557,-2.9
4/18/05,2.607,0,1.83,3362,18.3338,0.104987056,-2.9
4/19/05,2.5695,0,1.83,3362,18.6441,0.11944065,-2.9
4/20/05,2.5636,0,1.83,3362,18.7013,0.129019423,-2.9
4/21/05,2.55,0,1.83,3362,18.7013,0.133929724,-2.9
4/22/05,2.5375,0,1.83,3362,18.7586,0.137671666,-2.9
4/25/05,2.5243,0,1.83,3362,18.627,0.144093071,-2.9
4/26/05,2.536,0,1.83,3362,18.6338,0.137243297,-2.9
4/27/05,2.5146,0,1.83,3362,18.5528,0.151528431,-2.9
4/28/05,2.5425,0,1.83,3362,18.5691,0.147583148,-2.9
4/29/05,2.528,0,1.83,3362,18.719,0.141229313,-2.9
5/2/05,2.5105,0,1.83,3889,18.7261,0.152551811,-2.9
5/3/05,2.4887,0,1.83,3889,18.6522,0.156898082,-2.9
5/4/05,2.4639,0,1.83,3889,18.6522,0.165702532,-2.9
5/5/05,2.4625,0,1.83,3889,18.5584,0.1664127,-2.9
5/6/05,2.457,0,1.83,3889,18.5786,0.171752902,-2.9
5/9/05,2.4505,0,1.83,3889,18.6072,0.178421026,-2.9
5/10/05,2.469,0,1.83,3889,18.3486,0.166754693,-2.9
5/11/05,2.453,0,1.83,3889,18.2976,0.166844473,-2.9
5/12/05,2.4713,0,1.83,3889,18.7582,0.178456073,-2.9
5/13/05,2.4735,0,1.83,3889,18.7739,0.179491305,-2.9
5/16/05,2.4755,0,1.83,3889,18.808,0.174264678,-2.9
5/17/05,2.4808,0,1.83,3889,18.7667,0.173499267,-2.9
5/18/05,2.457,0,1.83,3889,18.7667,0.180285674,-2.9
5/19/05,2.4408,0,1.83,3889,18.76,0.187859622,-2.9
5/20/05,2.4417,0,1.83,3889,18.4775,0.187196759,-2.9
5/23/05,2.4259,0,1.83,3889,18.6814,0.1957544,-2.9
5/24/05,2.4276,0,1.83,3889,18.6499,0.193765486,-2.9
5/25/05,2.4088,0,1.83,3889,18.9604,0.205608546,-2.9
5/26/05,2.4088,0,1.83,3889,18.9608,0.207217018,-2.9
5/27/05,2.385,0,1.83,3889,18.946,0.210446922,-2.9
5/30/05,2.3678,0,1.83,3889,19.0672,0.209904235,-2.9
5/31/05,2.4076,0,1.83,3463,18.9856,0.206588494,-2.9
6/1/05,2.457,0,1.83,3463,18.9856,0.196732574,-2.9
6/2/05,2.416,0,1.83,3463,18.8403,0.206425975,-2.9
6/3/05,2.4255,0,1.83,3463,18.734,0.209855468,-2.9
6/6/05,2.4505,0,1.83,3463,18.84,0.176930386,-2.9
